ticker,permno,date,comnam,rtype,ptype,psub,caldt,ym,usdret,usdprc,market_equity,assets,sales,net_income,book_equity,debt_at,cash_at,ocf_at,roe,btm,beta,quarter,MORTGAGE30US
BNP,75037,1990-01-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1990-03-30,1990m3,-0.0227,10.75,30.6375,42.734,5.158,2.972,30.605,0.28080684,0.026840456,0.089670986,0.0969619443556124,0.9989391935450452,0.1750666155338081,1990Q1,
BNP,75037,1990-04-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1990-05-31,1990m5,-0.0349,10.375,29.56875,42.488,5.143,2.961,30.355,0.28243268,0.028502164,0.089154586,0.0969619443556124,1.0265905573362528,0.1477507015499445,1990Q2,
BNP,75037,1990-07-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1990-09-28,1990m9,-0.1011,10.0,28.5,42.158,5.138,2.955,30.056,0.28464347,0.02613976,0.08873761,0.0975457091088782,1.0545964826617324,0.1606687230023777,1990Q3,
BNP,75037,1990-10-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1990-10-31,1990m10,-0.0535,9.125,26.00625,42.017,5.183,3.004,29.917,0.2855987,0.023609491,0.08941619,0.0975457091088782,1.1503773061050528,0.181194299711227,1990Q4,
BNP,75037,1991-01-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1991-01-31,1991m1,0.0489,9.625,27.43125,41.852,5.181,3.004,29.733,0.28672466,0.025614068,0.09082003,0.0975457091088782,1.0839097672047662,0.2180429146790428,1991Q1,
BNP,75037,1991-04-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1991-05-31,1991m5,0.0122,10.375,29.56875,41.618,5.192,3.008,29.487,0.28833678,0.028569369,0.090850115,0.0975457091088782,0.9972352403033184,0.2288559099803714,1991Q2,
BNP,75037,1991-07-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1991-09-30,1991m9,0.0575,11.5,32.775,41.296,5.19,3.011,29.192,0.29058504,0.026346378,0.09175223,0.1020110557194696,0.8906788538649826,0.2420625803408274,1991Q3,
BNP,75037,1991-10-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1991-11-29,1991m11,0.0316,12.25,34.9125,41.115,5.165,2.983,29.023,0.29186428,0.023519397,0.09188861,0.1020110557194696,0.8313068590666118,0.2433336174382901,1991Q4,
BNP,75037,1992-01-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1992-03-31,1992m3,0.0,13.25,37.7625,41.017,5.14,2.958,28.901,0.29256162,0.018821465,0.0833313,0.1020110557194696,0.7653359568146672,0.2448782531114034,1992Q1,
BNP,75037,1992-04-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1992-05-29,1992m5,0.0,13.5,38.475,40.838,5.108,2.924,28.706,0.29384395,0.021401636,0.08301092,0.1020110557194696,0.7460948505364431,0.2368598758763278,1992Q2,
BNP,75037,1992-07-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1992-09-30,1992m9,0.0169,15.0,42.75,40.55,5.072,2.89,28.462,0.29593095,0.02081381,0.08323058,0.1018602382777119,0.6657777752792626,0.2447849983174644,1992Q3,
BNP,75037,1992-10-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1992-10-30,1992m10,-0.0043,14.625,41.68125,40.539,5.137,2.952,28.442,0.29601124,0.019142061,0.0824638,0.1018602382777119,0.6823691572451596,0.2738178504286566,1992Q4,
BNP,75037,1993-01-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1993-03-31,1993m3,0.1681,16.5,47.025,40.557,5.275,3.089,28.455,0.29587987,0.0238923,0.091969326,0.1018602382777119,0.6051036666391505,0.2373781614204694,1993Q1,
BNP,75037,1993-04-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1993-04-30,1993m4,-0.0379,15.875,45.24375,40.465,5.373,3.159,28.33,0.29655257,0.02622019,0.095242806,0.1018602382777119,0.6261638330975229,0.245484210241508,1993Q2,
BNP,75037,1993-07-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1993-07-30,1993m7,0.0292,15.0,42.75,40.383,5.356,3.143,28.071,0.29715475,0.019364584,0.09816012,0.1115072361454288,0.6566315589592471,0.2285435212282462,1993Q3,
BNP,75037,1993-10-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1993-11-30,1993m11,-0.0413,14.5,41.325,54.989,5.455,3.118,28.025,0.47645894,0.0036189056,0.07596064,0.1115072361454288,0.6781609103092625,0.2585728014515502,1993Q4,
BNP,75037,1994-01-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1994-01-31,1994m1,0.0207,15.0,42.75,55.327,5.935,3.076,27.997,0.4775607,0.005241564,0.078478865,0.1115072361454288,0.6549005787274991,0.2682047538939326,1994Q1,
BNP,75037,1994-04-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1994-04-29,1994m4,0.0314,14.0,39.9,54.643,6.426,2.455,27.252,0.4921948,0.0022326738,0.07441026,0.1115072361454288,0.6830075390655594,0.299487426330188,1994Q2,
BNP,75037,1994-07-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1994-09-30,1994m9,0.0088,14.25,42.56475,54.462,6.952,2.415,26.953,0.49788845,0.0050310306,0.07682421,0.0900851313665052,0.6332234798745496,0.302469712577102,1994Q3,
BNP,75037,1994-10-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1994-12-30,1994m12,-0.0991,12.5,37.3375,63.965,7.458,2.338,26.83,0.57196903,0.003470648,0.06655202,0.0900851313665052,0.7185805135240992,0.2995385791776559,1994Q4,
BNP,75037,1995-01-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1995-03-31,1995m3,-0.0273,13.375,39.951126,64.726,7.809,2.124,26.588,0.5791645,0.0179526,0.066310294,0.0900851313665052,0.6655131574861051,0.3422719437397563,1995Q1,
BNP,75037,1995-04-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1995-04-28,1995m4,0.0045,13.125,39.204376,95.954,9.258,2.302,27.968,0.6970319,0.009931843,0.04686621,0.0900851313665052,0.7133897788700191,0.3523918514921773,1995Q2,
BNP,75037,1995-07-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1995-07-31,1995m7,-0.005,12.5,37.5625,95.346,10.918,2.106,27.479,0.7005433,0.006104084,0.04557087,0.0823083524027459,0.7315540789764455,0.3908642678072043,1995Q3,
BNP,75037,1995-10-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1995-12-29,1995m12,0.0,12.5,37.7125,95.145,12.424,1.871,27.215,0.7029797,0.005990856,0.045004994,0.0823083524027459,0.7216440212817472,0.3251710517763039,1995Q4,
BNP,75037,1996-01-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1996-03-29,1996m3,-0.0275,13.25,39.97525,94.918,13.675,1.697,26.888,0.703502,0.0075749597,0.045312796,0.0823083524027459,0.672616193476745,0.3452058894236968,1996Q1,
BNP,75037,1996-04-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1996-04-30,1996m4,-0.0615,12.125,36.581123,94.352,13.726,1.628,26.2,0.7118238,0.0074296254,0.047439378,0.0823083524027459,0.7162163756018836,0.2896030779451002,1996Q2,
BNP,75037,1996-07-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1996-07-31,1996m7,0.0444,12.875,38.843876,93.867,13.681,1.619,25.644,0.71426594,0.0052947253,0.051615585,0.0621374045801526,0.6601812795384459,0.2398373802035212,1996Q3,
BNP,75037,1996-10-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1996-11-29,1996m11,0.0,12.625,38.518875,104.27,13.777,1.529,25.144,0.74409705,0.006569483,0.049381413,0.0621374045801526,0.6527708584358044,0.2341692488892874,1996Q4,
BNP,75037,1997-01-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1997-02-28,1997m2,-0.0099,12.5,38.1375,104.183,14.059,1.525,24.778,0.743605,0.009137767,0.05057447,0.0621374045801526,0.6497017339345706,0.239223475380246,1997Q1,
BNP,75037,1997-04-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1997-06-30,1997m6,0.0202,12.625,39.175377,103.436,14.508,1.716,24.902,0.7478247,0.0081499675,0.04794269,0.0689101277005863,0.6356544239141576,0.2248663078153564,1997Q2,
BNP,75037,1997-07-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1997-09-30,1997m9,0.1186,16.5,51.381,103.68,14.95,1.808,24.778,0.7482928,0.009992284,0.04721258,0.0689101277005863,0.4822405145468109,0.3732632349669448,1997Q3,
BNP,75037,1997-10-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1997-10-31,1997m10,-0.0721,15.0,46.71,103.794,15.192,1.755,24.331,0.7510357,0.0116769755,0.04603349,0.0689101277005863,0.5208948699291297,0.4138151538502529,1997Q4,
BNP,75037,1998-01-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1998-01-30,1998m1,0.0944,14.875,83.657,104.206,15.269,1.73,23.951,0.75231755,0.013502101,0.045218125,0.0689101277005863,0.2863000133117736,0.491832173797996,1998Q1,
BNP,75037,1998-04-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1998-05-29,1998m5,-0.013,14.1875,83.450874,166.112,16.149,1.913,55.785,0.56248796,0.014803265,0.03105736,0.0689101277005863,0.6684771112035927,0.4366774579124395,1998Q2,
BNP,75037,1998-07-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1998-09-30,1998m9,-0.0408,11.75,69.983,165.2,18.315,2.537,58.326,0.54668283,0.011168281,0.037439466,0.0310119207672313,0.8334309791466934,0.4067291041665719,1998Q3,
BNP,75037,1998-10-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1998-12-31,1998m12,-0.1257,10.4375,62.270126,179.382,20.533,3.249,58.652,0.56301075,0.0096052,0.040600505,0.0310119207672313,0.9418963014326066,0.3998991105450762,1998Q4,
BNP,75037,1999-01-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1999-03-31,1999m3,-0.0109,11.375,67.86325,223.242,23.777,3.491,57.614,0.62767756,0.004904991,0.037743792,0.0310119207672313,0.8489719901874128,0.3863378185413123,1999Q1,
BNP,75037,1999-04-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1999-04-30,1999m4,0.0163,11.25,67.41,221.121,27.14,3.738,56.749,0.6355073,0.0022159813,0.04260111,0.0310119207672313,0.8418483985954073,0.382557693505946,1999Q2,
BNP,75037,1999-07-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1999-09-30,1999m9,-0.0698,10.0,60.07,231.27,29.584,3.453,55.86,0.64826393,0.004081809,0.044566955,0.0649526863909496,0.929915109211779,0.422726902666656,1999Q3,
BNP,75037,1999-10-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,1999-12-31,1999m12,-0.0946,8.375,49.839626,228.042,32.041,3.013,54.828,0.6476351,0.0021574972,0.046710692,0.0649526863909496,1.100088516215566,0.3179584405292397,1999Q4,
BNP,75037,2000-01-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,2000-03-31,2000m3,-0.1507,7.75,44.22925,227.57,33.195,3.008,53.64,0.6527618,0.0054620556,0.047172297,0.0649526863909496,1.212772077067742,0.301174757965202,2000Q1,
BNP,75037,2000-04-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,2000-04-28,2000m4,0.1529,8.625,49.222874,224.27,33.457,2.726,49.896,0.67277837,0.0019262496,0.04868685,0.0649526863909496,1.01367504251727,0.182314790439774,2000Q2,
BNP,75037,2000-07-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,2000-07-31,2000m7,0.037,8.375,47.796124,222.883,33.577,2.607,48.563,0.6760363,0.0038360935,0.04856808,0.0546336379669713,1.0160447049910803,0.1886107924189762,2000Q3,
BNP,75037,2000-10-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,2000-12-29,2000m12,-0.0476,7.5,42.8025,221.632,33.493,2.331,47.174,0.6810614,0.004182609,0.047213398,0.0546336379669713,1.1021318798289108,0.2084707574649719,2000Q4,
BNP,75037,2001-01-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,2001-01-31,2001m1,0.2413,9.0,51.363,220.504,33.66,2.223,45.971,0.684169,0.004439829,0.04842089,0.0546336379669713,0.8950217213049612,0.3758189990848886,2001Q1,
BNP,75037,2001-04-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,2001-04-30,2001m4,0.1714,10.35,59.06745,230.691,33.858,1.983,44.548,0.7092258,0.004577552,0.04704995,0.0546336379669713,0.7541886097623762,0.4029539575495185,2001Q2,
BNP,75037,2001-07-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,2001-09-28,2001m9,-0.002,10.0,57.07,229.639,34.335,1.84,43.249,0.7122483,0.005077535,0.04577184,0.0445137828858759,0.7578237348750028,0.3794547097651784,2001Q3,
BNP,75037,2001-10-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,2001-11-30,2001m11,-0.0058,10.28,58.873558,227.67,34.908,2.021,41.961,0.7162033,0.0029208942,0.047353625,0.0445137828858759,0.7127308002604118,0.3786347611549676,2001Q4,
BNP,75037,2002-01-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,2002-03-28,2002m3,0.0382,11.42,65.79062,232.62,35.604,2.128,40.894,0.7286734,0.029898547,0.046818845,0.0445137828858759,0.621578011386707,0.3853203157914247,2002Q1,
BNP,75037,2002-04-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,2002-04-30,2002m4,0.0954,12.2,70.2964,225.385,36.051,2.002,39.534,0.7202343,0.006291457,0.04760299,0.0445137828858759,0.5623901266146305,0.3805258732575339,2002Q2,
BNP,75037,2002-07-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,2002-07-31,2002m7,-0.023,12.0,69.204,223.879,35.92,1.947,38.489,0.72424835,0.0024522175,0.045113657,0.0481104871755956,0.5561672506370432,0.3666854514738084,2002Q3,
BNP,75037,2002-10-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,2002-10-31,2002m10,0.0408,9.89,57.24332,255.901,36.106,1.905,37.373,0.75446755,0.0015787355,0.038530525,0.0481104871755956,0.6528796880189497,0.349741233862079,2002Q4,
BNP,75037,2003-01-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,2003-01-31,2003m1,0.0455,10.32,59.94888,275.563,36.892,1.584,36.029,0.7660426,0.0024241281,0.0351426,0.0481104871755956,0.6009953812266083,0.3451763679054463,2003Q1,
BNP,75037,2003-04-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,2003-06-30,2003m6,0.0208,10.8,63.1692,271.723,38.164,1.321,34.271,0.7786827,0.003253313,0.036743302,0.0364156283738437,0.5425270597453967,0.355348656990719,2003Q2,
BNP,75037,2003-07-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,2003-09-30,2003m9,0.0243,10.55,61.87575,275.687,39.581,0.901,33.01,0.7861089,0.001501703,0.036715552,0.0364156283738437,0.533488455841476,0.3537596080910951,2003Q3,
BNP,75037,2003-10-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,2003-12-31,2003m12,0.0283,11.61,68.35968,274.835,40.545,-0.01,31.205,0.7912129,0.002230429,0.035494022,0.0364156283738437,0.4564825356211559,0.3655196634332497,2003Q4,
BNP,75037,2004-01-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,2004-03-31,2004m3,0.0634,13.08,92.82876,291.396,41.484,-0.226,29.953,0.78941715,0.0022443684,0.032817885,0.0364156283738437,0.3226693949683578,0.3600351062380144,2004Q1,
BNP,75037,2004-04-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,2004-06-30,2004m6,0.0266,13.14,93.28086,287.2,42.66,0.107,28.733,0.79983985,0.0019637884,0.034146935,0.0037239411130059,0.3080267483217006,0.3674407407610291,2004Q2,
BNP,75037,2004-07-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,2004-09-30,2004m9,0.0523,13.68,117.1008,286.35,43.648,0.334,40.625,0.7558512,0.004162738,0.038529772,0.0037239411130059,0.346923320502169,0.3487127885084355,2004Q3,
BNP,75037,2004-10-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,2004-11-30,2004m11,0.053,14.7,126.949196,335.058,45.326,0.944,39.224,0.7934119,0.014910852,0.033949345,0.0037239411130059,0.3089739870406054,0.365788416763436,2004Q4,
BNP,75037,2005-01-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,2005-01-31,2005m1,0.0168,16.12,139.21233,372.524,47.718,1.039,54.349,0.7698913,0.0042762347,0.032295905,0.0037239411130059,0.3904036356923586,0.3871547909588533,2005Q1,
BNP,75037,2005-04-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,2005-06-30,2005m6,0.0178,16.0,147.728,367.764,50.865,1.039,52.997,0.77882826,0.0014057929,0.034470476,0.0196048832952808,0.3587471680923672,0.4952330914892734,2005Q2,
BNP,75037,2005-07-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,2005-08-31,2005m8,-0.0414,15.05,139.13725,464.88,53.79,-5.406,53.12,0.8029341,0.005556273,0.025617363,0.0196048832952808,0.3817812910049952,0.4979396952824463,2005Q3,
BNP,75037,2005-10-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,2005-10-31,2005m10,0.0328,14.57,134.69965,499.25,60.098,-6.059,50.35,0.82219326,0.00507361,0.027975963,0.0196048832952808,0.3737946014543493,0.4985630712598443,2005Q4,
BNP,75037,2006-01-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,2006-01-31,2006m1,0.0331,16.3,154.16539,501.296,65.722,-6.486,47.721,0.8251013,0.0041831573,0.03010796,0.0196048832952808,0.30954418813237,0.3488807306099033,2006Q1,
BNP,75037,2006-04-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,2006-04-28,2006m4,0.0208,16.89,175.77423,524.063,72.012,-8.052,60.429,0.83331966,0.005936309,0.024411187,0.0196048832952808,0.3437876229349067,0.3134758838763007,2006Q2,
BNP,75037,2006-07-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,2006-07-31,2006m7,0.0223,17.17,178.68819,522.345,77.117,-2.271,57.867,0.8345021,0.0051479386,0.029819373,-0.024640487183306,0.323843458201925,0.3373879261489108,2006Q3,
BNP,75037,2006-10-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,2006-10-31,2006m10,0.0164,23.88,249.97583,532.122,79.66,-2.015,55.427,0.84101766,0.0066450927,0.030421594,-0.024640487183306,0.2217294310402475,0.3696730301594409,2006Q4,
BNP,75037,2007-01-01,B N P RESIDENTIAL PROPERTIES INC,2.0,2.0,4.0,2007-01-31,2007m1,0.0058,24.03,251.54605,534.597,82.087,-3.118,51.742,0.8485326,0.004738149,0.02776297,-0.024640487183306,0.2056959400375851,0.4022218214586708,2007Q1,
BOY,84016,1996-10-01,BOYKIN LODGING CO,2.0,5.0,9.0,1996-11-29,1996m11,0.0188,20.375,196.67987,,,,,,,,,,,1996Q4,
BOY,84016,1997-01-01,BOYKIN LODGING CO,2.0,5.0,9.0,1997-01-31,1997m1,-0.0104,23.75,229.25874,,,,,,,,,,,1997Q1,
BOY,84016,1997-04-01,BOYKIN LODGING CO,2.0,5.0,9.0,1997-05-30,1997m5,0.0751,23.25,221.247,137.271,3.378,0.801,117.021,0.0,0.15561917,0.0023967188,-0.0350962647729894,0.5289156631418485,,1997Q2,
BOY,84016,1997-07-01,BOYKIN LODGING CO,2.0,5.0,9.0,1997-09-30,1997m9,0.0563,26.75,254.553,138.604,3.378,0.801,116.106,0.007214799,0.0034342443,0.0023967188,-0.0350962647729894,0.4561172046984996,,1997Q3,
BOY,84016,1997-10-01,BOYKIN LODGING CO,2.0,5.0,9.0,1997-12-31,1997m12,0.0366,26.4375,252.108,160.162,3.378,0.801,116.197,0.12487356,0.0018793471,0.0023967188,-0.0350962647729894,0.4609016714907555,,1997Q4,
BOY,84016,1998-01-01,BOYKIN LODGING CO,2.0,5.0,9.0,1998-03-31,1998m3,0.0164,24.75,347.5395,203.245,32.581,13.928,117.628,0.29029006,0.0072178897,0.0023967188,-0.0350962647729894,0.3384593646248865,,1998Q1,
BOY,84016,1998-04-01,BOYKIN LODGING CO,2.0,5.0,9.0,1998-04-30,1998m4,-0.0505,23.5,329.987,238.855,38.266,15.224,114.815,0.38412425,0.007766218,0.12351845,-0.0350962647729894,0.3479379564692131,0.2358059947052077,1998Q2,
BOY,84016,1998-07-01,BOYKIN LODGING CO,2.0,5.0,9.0,1998-08-31,1998m8,-0.0812,15.5625,266.99026,282.71,41.741,15.492,215.889,0.11036044,0.010003183,0.1170139,0.1249139920742063,0.8086025896764372,0.4771095070316812,1998Q3,
BOY,84016,1998-10-01,BOYKIN LODGING CO,2.0,5.0,9.0,1998-11-30,1998m11,-0.0658,13.3125,228.38925,610.931,49.505,16.977,288.537,0.44718635,0.0076702605,0.05829791,0.1249139920742063,1.2633562538722267,0.36708436341934,1998Q4,
BOY,84016,1999-01-01,BOYKIN LODGING CO,2.0,5.0,9.0,1999-03-31,1999m3,-0.0544,12.0,204.528,616.985,60.735,18.818,282.472,0.45544058,0.003928783,0.05824777,0.1249139920742063,1.381092001404606,0.4421404429216128,1999Q1,
BOY,84016,1999-04-01,BOYKIN LODGING CO,2.0,5.0,9.0,1999-04-30,1999m4,0.276,15.3125,261.26187,615.062,70.122,20.142,286.216,0.46499377,0.009174685,0.06496906,0.1249139920742063,1.0955138533625266,0.6292203885084344,1999Q2,
BOY,84016,1999-07-01,BOYKIN LODGING CO,2.0,5.0,9.0,1999-07-30,1999m7,-0.1138,13.625,232.46976,609.072,78.67,19.375,281.796,0.4728505,0.0014612394,0.06783927,0.0663974061547921,1.212183477593254,0.6397464934153554,1999Q3,
BOY,84016,1999-10-01,BOYKIN LODGING CO,2.0,5.0,9.0,1999-10-29,1999m10,-0.0236,12.9375,221.82637,614.756,85.125,20.048,280.17,0.47661185,0.0035298557,0.0690892,0.0663974061547921,1.263014884626476,0.623494333982809,1999Q4,
BOY,84016,2000-01-01,BOYKIN LODGING CO,2.0,5.0,9.0,2000-03-31,2000m3,0.0291,11.75,201.28925,614.915,86.67,19.987,280.067,0.47648862,0.0051925876,0.08176903,0.0663974061547921,1.3913658383842376,0.4489640796517889,2000Q1,
BOY,84016,2000-04-01,BOYKIN LODGING CO,2.0,5.0,9.0,2000-04-28,2000m4,0.0691,12.5625,217.08,606.103,86.182,18.122,273.73,0.48506606,0.006551692,0.085455775,0.0663974061547921,1.2609637506280087,0.360381294440499,2000Q2,
BOY,84016,2000-07-01,BOYKIN LODGING CO,2.0,5.0,9.0,2000-07-31,2000m7,0.0602,14.3125,245.259,605.009,84.443,14.543,268.468,0.49420753,0.006542051,0.08278224,0.066203923574325,1.094630521450984,0.2735138731125706,2000Q3,
BOY,84016,2000-10-01,BOYKIN LODGING CO,2.0,5.0,9.0,2000-11-30,2000m11,-0.0414,8.6875,148.99063,606.532,79.708,8.25,266.69,0.49603647,0.0064184577,0.08344984,0.066203923574325,1.789978412678021,0.2135234875676033,2000Q4,
BOY,84016,2001-01-01,BOYKIN LODGING CO,2.0,5.0,9.0,2001-03-30,2001m3,0.0329,11.1,190.365,616.847,78.971,4.922,266.045,0.50890577,0.0073146177,0.07167904,0.066203923574325,1.39755214155824,0.3403741165270304,2001Q1,
BOY,84016,2001-04-01,BOYKIN LODGING CO,2.0,5.0,9.0,2001-06-29,2001m6,0.1147,12.9,221.493,600.593,93.819,8.416,253.266,0.51855415,0.006951463,0.072261915,0.03052127012706,1.1434492578534154,0.3455913392649496,2001Q2,
BOY,84016,2001-07-01,BOYKIN LODGING CO,2.0,5.0,9.0,2001-07-31,2001m7,-0.062,12.1,207.757,588.186,94.242,9.021,246.239,0.5141741,0.0039171283,0.07533501,0.03052127012706,1.185226001593621,0.3540531458037549,2001Q3,
BOY,84016,2001-10-01,BOYKIN LODGING CO,2.0,5.0,9.0,2001-12-31,2001m12,0.077,7.97,136.99632,590.955,94.278,9.955,241.117,0.5160478,0.004861622,0.07347429,0.03052127012706,1.7600253067989435,0.4864012469511883,2001Q4,
BOY,84016,2002-01-01,BOYKIN LODGING CO,2.0,5.0,9.0,2002-03-28,2002m3,0.0877,9.3,160.1739,591.816,89.876,7.436,240.403,0.52462757,0.005905552,0.07525143,0.03052127012706,1.5008874140695063,0.5063588862072954,2002Q1,
BOY,84016,2002-04-01,BOYKIN LODGING CO,2.0,5.0,9.0,2002-04-30,2002m4,0.0161,9.45,165.19545,559.218,80.722,-29.197,202.646,0.5703876,0.0064554433,0.063343816,0.03052127012706,1.2267044418654764,0.505818534734925,2002Q2,
BOY,84016,2002-07-01,BOYKIN LODGING CO,2.0,5.0,9.0,2002-07-31,2002m7,-0.2068,8.67,149.45346,575.071,121.433,-30.771,201.939,0.5562461,0.026015919,0.06445639,-0.1459194852106629,1.351183060405006,0.5039155532898381,2002Q3,
BOY,84016,2002-10-01,BOYKIN LODGING CO,2.0,5.0,9.0,2002-10-31,2002m10,-0.1112,8.55,147.53026,579.596,163.146,-29.23,204.611,0.5502488,0.039729398,0.06236413,-0.1459194852106629,1.386908735202717,0.442930542409692,2002Q4,
BOY,84016,2003-01-01,BOYKIN LODGING CO,2.0,5.0,9.0,2003-01-31,2003m1,-0.0268,9.08,156.8116,581.989,206.052,-30.658,201.999,0.5463969,0.06558028,0.057294898,-0.1459194852106629,1.2881636365328613,0.4425821837305078,2003Q1,
BOY,84016,2003-04-01,BOYKIN LODGING CO,2.0,5.0,9.0,2003-06-30,2003m6,-0.0335,7.8,135.252,575.509,262.519,-0.371,240.291,0.47753727,0.044226937,0.06834993,-0.0015439612802809,1.776616984341902,0.4579646548143638,2003Q2,
BOY,84016,2003-07-01,BOYKIN LODGING CO,2.0,5.0,9.0,2003-08-29,2003m8,-0.0102,7.8,135.2832,556.408,247.63,-0.143,235.688,0.46899396,0.062579975,0.054463632,-0.0015439612802809,1.7421823119151076,0.4222661884684057,2003Q3,
BOY,84016,2003-10-01,BOYKIN LODGING CO,2.0,5.0,9.0,2003-12-31,2003m12,0.0077,9.15,158.69759,552.92,241.232,-2.997,235.024,0.47716126,0.06045359,0.04416914,-0.0015439612802809,1.4809550444185455,0.4531308331326952,2003Q4,
BOY,84016,2004-01-01,BOYKIN LODGING CO,2.0,5.0,9.0,2004-02-27,2004m2,-0.0253,9.23,160.08511,584.175,238.262,-2.269,235.013,0.49810588,0.059896436,0.023131767,-0.0015439612802809,1.46805034752521,0.4335166955776994,2004Q1,
BOY,84016,2004-04-01,BOYKIN LODGING CO,2.0,5.0,9.0,2004-04-30,2004m4,-0.1498,7.89,140.26842,591.292,268.91,-2.229,231.541,0.5054846,0.02369895,0.004642376,-0.0015439612802809,1.650699403542737,0.3969411933291487,2004Q2,
